id,accession,title,lineage,taxon_id,scientific_name,library_strategy,library_layout,instrument_model,run_accession,nreads,read_average,total_spots,total_bases,size,published
655945,SRX475455,GSM1333907: pid-1(xf14)_CIP_TAP; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2500,SRR1175711,1,51,12055850,614848350,431696877,2014-03-17 16:05:11
654701,SRX474211,GSM1331894: blmp-1(tm548) rep3; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2500,SRR1174014,1,94,41067808,3860373952,2762770984,2014-03-11 14:42:43
654700,SRX474210,GSM1331893: blmp-1(tm548) rep2; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2500,SRR1174013,1,94,44000000,4136000000,2994199199,2014-03-11 14:42:43
654699,SRX474209,GSM1331892: blmp-1(tm548) rep1; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2500,SRR1174012,1,94,42609914,4005331916,2823658302,2014-03-11 14:42:43
654698,SRX474208,GSM1331891: WT rep3; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2500,SRR1174011,1,94,47248371,4441346874,3174194368,2014-03-11 14:42:43
654697,SRX474207,GSM1331890: WT rep2; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2500,SRR1174010,1,94,42479898,3993110412,2893718049,2014-03-11 14:42:43
654696,SRX474206,GSM1331889: WT rep1; Caenorhabditis elegans; RNA-Seq,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Chromadorea; Rhabditida; Rhabditoidea; Rhabditidae; Peloderinae; Caenorhabditis; Caenorhabditis elegans,6239,Caenorhabditis elegans,RNA-Seq,SINGLE,Illumina HiSeq 2500,SRR1174009,1,94,43430301,4082448294,2874601778,2014-03-11 14:42:43
653217,SRX472727,Metagenomic study of microbial community in sponge treated by PBDE-47,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Porifera; Demospongiae; Ceractinomorpha; Haplosclerida; Chalinidae; Haliclona; Gellius; Haliclona cymaeformis,1385788,Haliclona cymaeformis,WGS,SINGLE,454 GS FLX Titanium,SRR1171657,2,4,867884,595199349,1767451933,2014-02-22 00:00:00
652571,SRX472081,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR82",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170991,1,51,15523840,791715840,461372544,2014-04-01 00:00:00
652570,SRX472080,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR81",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170990,1,51,18900103,963905253,559219456,2014-04-01 00:00:00
652569,SRX472079,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR80",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170989,1,51,17740589,904770039,525873508,2014-04-01 00:00:00
652568,SRX472078,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR79",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170988,1,51,12682115,646787865,376692965,2014-04-01 00:00:00
652567,SRX472077,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR78",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170987,1,51,15676708,799512108,467494485,2014-04-01 00:00:00
652566,SRX472076,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR77",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170986,1,51,25503910,1300699410,753184678,2014-04-01 00:00:00
652565,SRX472075,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR76",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170985,1,51,7581379,386650329,230604942,2014-04-01 00:00:00
652564,SRX472074,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR75",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170984,1,51,11206121,571512171,340623685,2014-04-01 00:00:00
652563,SRX472073,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR74",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170983,1,51,19756794,1007596494,601530172,2014-04-01 00:00:00
652562,SRX472072,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR73",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170982,1,51,21938198,1118848098,667096547,2014-04-01 00:00:00
652561,SRX472071,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR72",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170981,1,51,18719311,954684861,573257346,2014-04-01 00:00:00
652560,SRX472070,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR71",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170980,1,51,52703533,2687880183,1591954741,2014-04-01 00:00:00
652558,SRX472068,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR70",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170978,1,51,20482188,1044591588,603032435,2014-04-01 00:00:00
652557,SRX472067,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR69",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170977,1,51,13731439,700303389,406445017,2014-04-01 00:00:00
652556,SRX472066,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR68",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170976,1,51,18876860,962719860,559753254,2014-04-01 00:00:00
652555,SRX472065,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR67",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1170975,1,51,18788376,958207176,555213004,2014-04-01 00:00:00
652357,ERX220867,mRNA antennulae,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Coenobitidae; Coenobita,177220,Coenobita,EST,SINGLE,454 GS FLX Titanium,ERR246333,3,4,139215,75067563,177208770,2014-02-21 11:05:59
652356,ERX220866,mRNA antennulae,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Coenobitidae; Coenobita,177220,Coenobita,EST,SINGLE,454 GS FLX Titanium,ERR246332,3,4,144692,78792157,184662839,2014-02-21 11:05:59
652355,ERX220865,mRNA antennulae,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Coenobitidae; Coenobita,177220,Coenobita,EST,SINGLE,454 GS FLX Titanium,ERR246331,3,4,137993,75027979,176701050,2014-02-21 11:05:59
652354,ERX220864,mRNA antennulae,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Malacostraca; Eumalacostraca; Eucarida; Decapoda; Pleocyemata; Anomura; Paguroidea; Paguridae; Pagurus; Pagurus bernhardus,174397,Pagurus bernhardus,EST,SINGLE,454 GS FLX Titanium,ERR246330,3,4,393879,191618999,467640150,2014-02-21 11:05:59
651490,SRX471241,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR32",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169755,1,51,18237514,930113214,546743168,2014-04-01 00:00:00
651489,SRX471240,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR66",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169753,1,51,23501344,1198568544,695810616,2014-04-01 00:00:00
651488,SRX471239,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR65",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169752,1,51,16631384,848200584,491696166,2014-04-01 00:00:00
651487,SRX471238,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR64",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169751,1,51,23620142,1204627242,738469878,2014-04-01 00:00:00
651486,SRX471237,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR63",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169750,1,51,24463643,1247645793,766833652,2014-04-01 00:00:00
651447,SRX471198,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR61",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169708,1,51,44254173,2256962823,1375193941,2014-04-01 00:00:00
651445,SRX471196,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR60",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169704,1,51,20184711,1029420261,634131579,2014-04-01 00:00:00
651444,SRX471195,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 17 Oct 2011 : FR59",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169702,1,51,21521422,1097592522,674680204,2014-04-01 00:00:00
651443,SRX471194,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR58",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169701,1,50,12519874,625993700,426431977,2014-04-01 00:00:00
651442,SRX471193,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR57",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169699,1,50,13782992,689149600,469907809,2014-04-01 00:00:00
651440,SRX471191,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR56",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169698,1,50,14751891,737594550,504471969,2014-04-01 00:00:00
651439,SRX471190,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR52",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169696,1,50,19493129,974656450,664997545,2014-04-01 00:00:00
651438,SRX471189,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR51",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169695,1,50,16062896,803144800,551108836,2014-04-01 00:00:00
651436,SRX471187,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR50",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169694,1,50,14386277,719313850,493762890,2014-04-01 00:00:00
651435,SRX471186,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR49",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169692,1,51,31951594,1629531294,1012914581,2014-04-01 00:00:00
651434,SRX471185,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR48",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1169691,1,51,19562555,997690305,621366950,2014-04-01 00:00:00
650664,SRX470415,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR46",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168793,1,51,56542540,2883669540,1780790814,2014-04-01 00:00:00
650663,SRX470414,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR45",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168791,1,51,20813607,1061493957,663921506,2014-04-01 00:00:00
650659,SRX470410,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR44",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168787,1,51,38863081,1982017131,1228227841,2014-04-01 00:00:00
650655,SRX470406,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR43",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168786,1,51,16034700,817769700,500069060,2014-04-01 00:00:00
650654,SRX470405,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR42",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168778,1,51,9540897,486585747,297025373,2014-04-01 00:00:00
650647,SRX470398,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR41",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168714,1,51,25806887,1316151237,804136878,2014-04-01 00:00:00
650496,SRX470247,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR40",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168507,1,51,55461647,2828543997,1731020612,2014-04-01 00:00:00
650489,SRX470240,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR39",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168492,1,51,19410184,989919384,608277498,2014-04-01 00:00:00
650486,SRX470237,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR38",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168490,1,51,21600143,1101607293,673007177,2014-04-01 00:00:00
650485,SRX470236,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR37",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168489,1,51,17884911,912130461,535205811,2014-04-01 00:00:00
650484,SRX470235,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR36",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168488,1,51,18314555,934042305,561571466,2014-04-01 00:00:00
650482,SRX470233,"Haliotis rufescens, Fort Ross; Sonoma, CA, 5 m depth, 22 Apr 2011 : FR35",cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Vetigastropoda; Haliotoidea; Haliotidae; Haliotis; Haliotis rufescens,6454,Haliotis rufescens,RNA-Seq,SINGLE,Illumina HiSeq 2000,SRR1168485,1,51,20891586,1065470886,629764974,2014-04-01 00:00:00
