id,accession,title,lineage,taxon_id,scientific_name,library_strategy,library_layout,instrument_model,run_accession,nreads,read_average,total_spots,total_bases,size,published
489011,ERX310813,Analysis_of_RNA_expression_in_tapeworm_species,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR337908,2,100,10679339,2135867800,1593235202,2013-09-17 09:28:44
489010,ERX310812,Analysis_of_RNA_expression_in_tapeworm_species,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR337907,2,100,12486742,2497348400,1853299744,2013-09-17 09:28:44
489009,ERX310811,Analysis_of_RNA_expression_in_tapeworm_species,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR337906,2,100,9754970,1950994000,1455718406,2013-09-17 09:28:44
489008,ERX310810,Analysis_of_RNA_expression_in_tapeworm_species,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR337905,2,100,10286605,2057321000,1547596984,2013-09-17 09:28:44
489007,ERX310809,Analysis_of_RNA_expression_in_tapeworm_species,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR337904,2,100,10971874,2194374800,1632424970,2013-09-17 09:28:44
489006,ERX310808,Analysis_of_RNA_expression_in_tapeworm_species,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR337903,2,100,9747177,1949435400,1451040885,2013-09-17 09:28:44
337712,ERX207905,Cestode_transcriptomics,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina Genome Analyzer II,ERR233400,2,76,27843541,4232218232,2997752651,2013-03-08 02:09:14
337710,ERX207903,Cestode_transcriptomics,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR233398,2,100,15919360,3183872000,2415890705,2013-03-08 02:09:14
337709,ERX207902,Cestode_transcriptomics,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR233397,2,100,16268346,3253669200,2505005814,2013-03-08 02:09:14
337708,ERX207901,Cestode_transcriptomics,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR233396,2,100,15183815,3036763000,2310238850,2013-03-08 02:09:14
337707,ERX207900,Cestode_transcriptomics,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Echinococcus; Echinococcus multilocularis,6211,Echinococcus multilocularis,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR233395,2,100,15823515,3164703000,2440501423,2013-03-08 02:09:14
131637,SRX113900,Transcriptomic analysis of the adult stage of Taenia multiceps,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Cestoda; Eucestoda; Cyclophyllidea; Taeniidae; Taenia; Taenia multiceps,94034,Taenia multiceps,RNA-Seq,PAIRED,Illumina HiSeq 2000,SRR396667,2,90,13723885,2470299300,1616943603,2013-02-01 00:00:00
413988,ERX268025,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294692,2,100,17590097,3518019400,2491128521,2013-06-10 10:03:48
413987,ERX268024,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294691,2,100,14005522,2801104400,1981037279,2013-06-10 10:03:48
413986,ERX268023,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294690,2,100,15361547,3072309400,2155215575,2013-06-10 10:03:48
413985,ERX268022,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294689,2,100,12550393,2510078600,1764394593,2013-06-10 10:03:48
413984,ERX268021,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294688,2,100,25725433,5145086600,3626597327,2013-06-10 10:03:48
413983,ERX268020,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294687,2,100,17265879,3453175800,2442156108,2013-06-10 10:03:48
413982,ERX268019,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294686,2,100,22774586,4554917200,3209887581,2013-06-10 10:03:48
413981,ERX268018,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294685,2,100,13683484,2736696800,1939331960,2013-06-10 10:03:48
413980,ERX268017,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294684,2,100,19691882,3938376400,2790762545,2013-06-10 10:03:48
413979,ERX268016,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294683,2,100,15974015,3194803000,2253979348,2013-06-10 10:03:48
413978,ERX268015,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294682,2,100,6193510,1238702000,872842730,2013-06-10 10:03:48
413977,ERX268014,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294681,2,100,17401080,3480216000,2480588352,2013-06-10 10:03:48
413976,ERX268013,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294680,2,100,13831094,2766218800,1969997099,2013-06-10 10:03:48
413975,ERX268012,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294679,2,100,15153980,3030796000,2141226702,2013-06-10 10:03:48
413974,ERX268011,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294678,2,100,12419537,2483907400,1758655796,2013-06-10 10:03:48
413973,ERX268010,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294677,2,100,25424066,5084813200,3606581388,2013-06-10 10:03:48
413972,ERX268009,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294676,2,100,17103642,3420728400,2435979949,2013-06-10 10:03:48
413971,ERX268008,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294675,2,100,22504536,4500907200,3194049206,2013-06-10 10:03:48
413970,ERX268007,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294674,2,100,13536657,2707331400,1931912898,2013-06-10 10:03:48
413969,ERX268006,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294673,2,100,19498212,3899642400,2781731903,2013-06-10 10:03:48
413968,ERX268005,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294672,2,100,15777102,3155420400,2242086498,2013-06-10 10:03:48
413967,ERX268004,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294671,2,100,6115153,1223030600,868065176,2013-06-10 10:03:48
413966,ERX268003,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294670,2,100,14549871,2909974200,2152290336,2013-06-10 10:03:48
413965,ERX268002,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294669,2,100,13966961,2793392200,2066447282,2013-06-10 10:03:48
413964,ERX268001,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294668,2,100,11986524,2397304800,1764231427,2013-06-10 10:03:48
413963,ERX268000,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294667,2,100,13485568,2697113600,1984486677,2013-06-10 10:03:48
413962,ERX267999,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294666,2,100,16171089,3234217800,2388203037,2013-06-10 10:03:48
413961,ERX267998,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294665,2,100,14655146,2931029200,2160440210,2013-06-10 10:03:48
413960,ERX267997,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294664,2,100,17136879,3427375800,2525797199,2013-06-10 10:03:48
413959,ERX267996,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294663,2,100,37630196,7526039200,5538099263,2013-06-10 10:03:48
413958,ERX267995,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294662,2,100,15269184,3053836800,2261560877,2013-06-10 10:03:48
413957,ERX267994,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294661,2,100,11940054,2388010800,1763062985,2013-06-10 10:03:48
413956,ERX267993,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR294660,2,100,14405685,2881137000,2131118041,2013-06-10 10:03:48
406409,ERX252753,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279420,2,100,19810921,3962184200,2616007458,2013-06-06 09:49:29
406408,ERX252752,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279419,2,100,16365387,3273077400,2154984010,2013-06-06 09:49:29
406407,ERX252751,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279418,2,100,14915780,2983156000,1964844401,2013-06-06 09:49:29
406406,ERX252750,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279417,2,100,18125800,3625160000,2384717117,2013-06-06 09:49:29
406405,ERX252749,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279416,2,100,24378720,4875744000,3212771962,2013-06-25 02:02:09
406404,ERX252748,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279415,2,100,13508633,2701726600,1780449783,2013-06-06 09:49:29
406403,ERX252747,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279414,2,100,16276101,3255220200,2152614684,2013-06-06 09:49:29
406402,ERX252746,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279413,2,100,13463314,2692662800,1791681724,2013-06-06 09:49:29
406401,ERX252745,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279412,2,100,12657569,2531513800,1682232152,2013-06-06 09:49:29
406400,ERX252744,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279411,2,100,16587178,3317435600,2185988026,2013-06-06 09:49:29
406399,ERX252743,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR279410,2,100,15505353,3101070600,2050953894,2013-06-06 09:49:29
394123,ERX248233,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273957,2,100,11422133,2284426600,1577413776,2013-05-27 09:14:29
394122,ERX248232,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273956,2,100,13895663,2779132600,1921617387,2013-05-27 09:14:29
394121,ERX248231,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273955,2,100,21650352,4330070400,2823991473,2013-05-27 09:14:29
394120,ERX248230,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273954,2,100,17877910,3575582000,2324264072,2013-05-27 09:14:29
394119,ERX248229,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273953,2,100,16350443,3270088600,2126296060,2013-05-27 09:14:29
394118,ERX248228,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273952,2,100,19835323,3967064600,2575641557,2013-05-27 09:14:29
394117,ERX248227,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273951,2,100,26697859,5339571800,3474387746,2013-05-27 09:14:29
394116,ERX248226,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273950,2,100,14760945,2952189000,1919996994,2013-05-27 09:14:29
394115,ERX248225,Praziquantel_mode_of_action_and_resistance,cellular organisms; Eukaryota; Opisthokonta; Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Dugesia; Dugesia japonica,6161,Dugesia japonica,RNA-Seq,PAIRED,Illumina HiSeq 2000,ERR273949,2,100,17792965,3558593000,2323407097,2013-05-27 09:14:29
